  x              y              exact          interp         lsq            interp_error   lsq_error    
  -0.0722241952  -0.0415107684   0.9166964690   0.9038095515   0.9107849255   0.0128869176   0.0059115436
  -0.1180555106  -0.1459515045   0.8122796089   0.7976793490   0.8043791944   0.0146002599   0.0079004145
  -0.0553069210  -0.0801820781   0.9025935261   0.8983999346   0.9038188065   0.0041935915   0.0012252804
  -0.0697752902  -0.0865253196   0.8888459535   0.8802692933   0.8861729562   0.0085766602   0.0026729973
  -0.1384416010  -0.0565107221   0.8504689377   0.8289319184   0.8384273287   0.0215370193   0.0120416090
  -0.1875214588  -0.0806314202   0.7958781652   0.7659259690   0.7770100007   0.0299521962   0.0188681645
  -0.1573562295  -0.1049793594   0.8108396213   0.7820339091   0.7913003872   0.0288057122   0.0195392341
  -0.0964770547  -0.0063235385   0.9033159309   0.8998720487   0.9086439631   0.0034438822   0.0053280322
  -0.1496933025  -0.0540743056   0.8408393411   0.8190868825   0.8291175469   0.0217524585   0.0117217942
  -0.1212825299  -0.1721970709   0.7893788157   0.7792994449   0.7855742247   0.0100793708   0.0038045910
  -0.3202918793  -0.0210653410   0.6790161429   0.6740636796   0.6795092925   0.0049524633   0.0004931497
  -0.3216982255  -0.0188345779   0.6777508889   0.6732550646   0.6786936613   0.0044958243   0.0009427724
  -0.3344546045  -0.0929519840   0.6528689674   0.6406389864   0.6465714214   0.0122299809   0.0062975459
  -0.3539724527  -0.1449338781   0.6175051291   0.6071926317   0.6135177538   0.0103124974   0.0039873753
  -0.3342829730  -0.0930553177   0.6530066309   0.6407829297   0.6467152230   0.0122237011   0.0062914079
  -0.3329167188  -0.0089848441   0.6669620606   0.6646757994   0.6701053718   0.0022862611   0.0031433112
  -0.3366822910  -0.0487515458   0.6598064106   0.6502547717   0.6559358118   0.0095516389   0.0038705988
  -0.3809430175  -0.1568846045   0.5880165517   0.5770198795   0.5835338302   0.0109966722   0.0044827215
  -0.4208841299  -0.0594275947   0.5749410749   0.5631922941   0.5693054879   0.0117487808   0.0056355870
  -0.3836765764  -0.1498116973   0.5881125640   0.5761815003   0.5826656423   0.0119310637   0.0054469217
  -0.2333612698  -0.2879048399   0.6293968711   0.6184067234   0.6238073980   0.0109901478   0.0055894732
  -0.2127814277  -0.2544446498   0.6683103623   0.6579667727   0.6635702224   0.0103435896   0.0047401399
  -0.3487124002  -0.2465973047   0.5729044969   0.5642030498   0.5739444378   0.0087014472   0.0010399408
  -0.3027443695  -0.3180780427   0.5608783830   0.5455264518   0.5522212323   0.0153519312   0.0086571507
  -0.2985142546  -0.2383655408   0.6179935979   0.6069767122   0.6154563685   0.0110168857   0.0025372294
  -0.3159502832  -0.2378719635   0.6045159264   0.5945739770   0.6035721335   0.0099419494   0.0009437929
  -0.2214999496  -0.3269725143   0.6050655082   0.5984902898   0.6026112495   0.0065752184   0.0024542587
  -0.2115383252  -0.2787242079   0.6500919447   0.6411029167   0.6460891464   0.0089890281   0.0040027984
  -0.2084556733  -0.3447764398   0.5971047765   0.5950059849   0.5983217700   0.0020987916   0.0012169935
  -0.3494049335  -0.2414258355   0.5752998215   0.5674818584   0.5773671428   0.0078179631   0.0020673213
  -0.2530270006  -0.1129505275   0.7229070829   0.7000455717   0.7133104481   0.0228615112   0.0095966348
  -0.1833836763  -0.1744538815   0.7468918620   0.7250336475   0.7400648458   0.0218582145   0.0068270162
  -0.3164733083  -0.1962670630   0.6276075795   0.6183859396   0.6283923852   0.0092216398   0.0007848057
  -0.2545017272  -0.1239578966   0.7169157559   0.6943137354   0.7073955142   0.0226020205   0.0095202417
  -0.2958980525  -0.1751611881   0.6561437811   0.6423684646   0.6533616127   0.0137753165   0.0027821684
  -0.2933142043  -0.1388233648   0.6754924514   0.6596181440   0.6711339179   0.0158743075   0.0043585335
  -0.2055468834  -0.0987632219   0.7719568127   0.7407996908   0.7559329752   0.0311571219   0.0160238375
  -0.2012263600  -0.1010449863   0.7748286493   0.7429981463   0.7582591630   0.0318305029   0.0165694863
  -0.2119900623  -0.1799839123   0.7219100951   0.7017550535   0.7156962680   0.0201550416   0.0062138271
  -0.2825246718  -0.1239307749   0.6914890162   0.6738109791   0.6858894431   0.0176780371   0.0055995731
  -0.6443041930  -0.0239200564   0.3552519389   0.3516700826   0.3553560613   0.0035818563   0.0001041224
  -0.6380784318  -0.1306414468   0.3486849666   0.3399347280   0.3442861797   0.0087502386   0.0043987869
  -0.6216921368  -0.0583701647   0.3755737120   0.3684842160   0.3723519373   0.0070894960   0.0032217747
  -0.6764501835  -0.0869334716   0.3179865989   0.3089189899   0.3130554040   0.0090676090   0.0049311949
  -0.6067627425  -0.1255224162   0.3803897172   0.3721119457   0.3763807237   0.0082777715   0.0040089934
  -0.6021288440  -0.0248785710   0.3973574126   0.3936841144   0.3973084519   0.0036732982   0.0000489607
  -0.5751065337  -0.0185665662   0.4245938456   0.4217687296   0.4253097353   0.0028251160   0.0007158897
  -0.6687385022  -0.0575960471   0.3287858099   0.3215681339   0.3255064835   0.0072176760   0.0032793264
  -0.6574369442  -0.0930397233   0.3360122548   0.3269045525   0.3310490910   0.0091077024   0.0049631639
  -0.5525208627  -0.0366533399   0.4462647103   0.4413104126   0.4449296354   0.0049542978   0.0013350749
  -0.7750411031  -0.0118101582   0.2248689199   0.2235194735   0.2260349407   0.0013494464   0.0011660208
  -0.9810447228  -0.0054585729   0.0189400915   0.0182899857   0.0209439009   0.0006501057   0.0020038094
  -0.8739893857  -0.0812002485   0.1222466596   0.1161139187   0.1190802502   0.0061327408   0.0031664093
  -0.8824097194  -0.1417064366   0.1062843701   0.1003190839   0.1036134920   0.0059652863   0.0026708782
  -0.8793344746  -0.1718777211   0.1040250734   0.0997170491   0.1031689733   0.0043080243   0.0008561001
  -0.8038405908  -0.0242071957   0.1957949989   0.1932090334   0.1958143447   0.0025859655   0.0000193458
  -0.8755219962  -0.1774395383   0.1066783583   0.1028516525   0.1063299013   0.0038267057   0.0003484570
  -0.8863745806  -0.0625965301   0.1114178582   0.1059961471   0.1088741189   0.0054217111   0.0025437393
  -0.8450069286  -0.1441552634   0.1427850624   0.1374234114   0.1406995568   0.0053616510   0.0020855056
  -0.9126457111  -0.1054977870   0.0812769856   0.0744962065   0.0776237619   0.0067807791   0.0036532237
  -0.7701248568  -0.3594410521   0.1501234413   0.1434112052   0.1463568936   0.0067122361   0.0037665477
  -0.7228456883  -0.3309876159   0.2049788109   0.1999096018   0.2024900376   0.0050692091   0.0024887734
  -0.7950501938  -0.3215998214   0.1423688113   0.1342765524   0.1374151382   0.0080922589   0.0049536731
  -0.7749131570  -0.3871412209   0.1337617384   0.1279899260   0.1309724474   0.0057718124   0.0027892910
  -0.7312752242  -0.3074523105   0.2067217532   0.2010167373   0.2036624780   0.0057050159   0.0030592752
  -0.7009117588  -0.2422268631   0.2584130888   0.2556502671   0.2580617369   0.0027628217   0.0003513519
  -0.6727222069  -0.2980755848   0.2641982455   0.2608804279   0.2630736550   0.0033178176   0.0011245905
  -0.7216626035  -0.2266723912   0.2435759878   0.2418124312   0.2443843898   0.0017635566   0.0008084020
  -0.7127988593  -0.2228388588   0.2531804965   0.2518180306   0.2543215033   0.0013624659   0.0011410068
  -0.7732716666  -0.2304245443   0.1931266884   0.1908116799   0.1937825162   0.0023150085   0.0006558278
  -0.7486783570  -0.1941740794   0.2265513234   0.2230958703   0.2270867807   0.0034554531   0.0005354574
  -0.8072503400  -0.1855847570   0.1716915952   0.1681247046   0.1717560755   0.0035668906   0.0000644803
  -0.8180871423  -0.1587927019   0.1666443169   0.1616107911   0.1653146005   0.0050335258   0.0013297165
  -0.7751797172  -0.1008883028   0.2182826319   0.2111946632   0.2155158124   0.0070879687   0.0027668195
  -0.7125284849  -0.1767425118   0.2658782408   0.2603216557   0.2646598094   0.0055565851   0.0012184314
  -0.7078863993  -0.1797208059   0.2696557507   0.2643450097   0.2686989907   0.0053107410   0.0009567601
  -0.7189868690  -0.1539985558   0.2647057235   0.2574228107   0.2618414999   0.0072829128   0.0028642236
  -0.7063772434  -0.1696029589   0.2735469915   0.2672614921   0.2716817431   0.0062854994   0.0018652483
  -0.7029409254  -0.1795946313   0.2744793757   0.2691099820   0.2734990147   0.0053693937   0.0009803610
  -0.8034871056  -0.2019367259   0.1715255163   0.1693641559   0.1729315113   0.0021613604   0.0014059950
  -0.3546541721  -0.4987697130   0.3879944376   0.3810056125   0.3845717654   0.0069888251   0.0034226722
  -0.3734110677  -0.5032060704   0.3733803588   0.3654246420   0.3692789013   0.0079557169   0.0041014575
  -0.3246817121  -0.4755805485   0.4241570767   0.4184914155   0.4218600319   0.0056656613   0.0022970448
  -0.3458506418  -0.4382305056   0.4417360459   0.4340246478   0.4384099140   0.0077113982   0.0033261319
  -0.2981663994  -0.4895629712   0.4267852894   0.4246811949   0.4273118835   0.0021040945   0.0005265941
  -0.3640281840  -0.4477947353   0.4229067287   0.4148084358   0.4193869578   0.0080982929   0.0035197709
  -0.3947424797  -0.4436299051   0.4061741686   0.3982310192   0.4034679025   0.0079431494   0.0027062661
  -0.3951291284  -0.4609793157   0.3928517828   0.3844162553   0.3893773338   0.0084355276   0.0034744490
  -0.3023694764  -0.4772043873   0.4350652006   0.4316299306   0.4345431670   0.0034352701   0.0005220336
  -0.3097814924  -0.5025474077   0.4096454710   0.4070285161   0.4096704854   0.0026169549   0.0000250144
  -0.5380423045  -0.4657320577   0.2883850261   0.2866270529   0.2885009690   0.0017579732   0.0001159428
  -0.6401968385  -0.4571046061   0.2133637353   0.2085142511   0.2118305860   0.0048494842   0.0015331492
  -0.6182668511  -0.6101754091   0.1313413046   0.1291372105   0.1310159314   0.0022040941   0.0003253732
  -0.6529637040  -0.5505090898   0.1459380253   0.1386792800   0.1414711219   0.0072587453   0.0044669034
  -0.6408471517  -0.4893707414   0.1936695501   0.1874670399   0.1905514696   0.0062025102   0.0031180805
  -0.7363581787  -0.4375758077   0.1434394622   0.1422371313   0.1469963517   0.0012023310   0.0035568895
  -0.5808168826  -0.5568837514   0.1953461840   0.1936676003   0.1954386314   0.0016785837   0.0000924474
  -0.5433896331  -0.4653580976   0.2845767321   0.2824888313   0.2844376723   0.0020879007   0.0001390597
  -0.6006283566  -0.5246654204   0.2024862220   0.1979395074   0.2002181169   0.0045467146   0.0022681052
  -0.6425613455  -0.4777043428   0.1993212118   0.1934818041   0.1966763797   0.0058394077   0.0026448321
  -0.5565226809  -0.6928765010   0.1112956960   0.1051722629   0.1091487412   0.0061234331   0.0021469548
  -0.4560044089  -0.6966480765   0.1673784993   0.1630047905   0.1655165778   0.0043737088   0.0018619215
  -0.5275905206  -0.7559227681   0.0781697614   0.0719345437   0.0747370204   0.0062352178   0.0034327410
  -0.5076368339  -0.6949928046   0.1393548039   0.1330713449   0.1363320634   0.0062834590   0.0030227405
  -0.5422802020  -0.7712156501   0.0572161454   0.0507271131   0.0535512366   0.0064890323   0.0036649088
  -0.5186970509  -0.7578550361   0.0816368439   0.0757643549   0.0784178291   0.0058724890   0.0032190148
  -0.5660843077  -0.7251234002   0.0800785963   0.0734207015   0.0771405591   0.0066578948   0.0029380372
  -0.5022835353  -0.7018335558   0.1369478058   0.1308056531   0.1339077351   0.0061421527   0.0030400707
  -0.5083161937  -0.7470723257   0.0963947694   0.0907314983   0.0933693788   0.0056632711   0.0030253906
  -0.4350594542  -0.7198610734   0.1588836622   0.1569995909   0.1589338374   0.0018840713   0.0000501752
  -0.5338771538  -0.5846358608   0.2082778865   0.2030164310   0.2065313083   0.0052614555   0.0017465781
  -0.5147932796  -0.4655690257   0.3059058865   0.3049046958   0.3086417059   0.0010011907   0.0027358194
  -0.4257477972  -0.6154415858   0.2516487908   0.2451230340   0.2497971798   0.0065257568   0.0018516109
  -0.5003200953  -0.5663679389   0.2442931521   0.2371962080   0.2410747735   0.0070969441   0.0032183786
  -0.5332077907  -0.5010890048   0.2682891699   0.2668059524   0.2703397976   0.0014832176   0.0020506277
  -0.5454758430  -0.5418067934   0.2311706973   0.2284858019   0.2318818939   0.0026848954   0.0007111966
  -0.4947329356  -0.6380362723   0.1926271231   0.1862071673   0.1901357655   0.0064199559   0.0024913576
  -0.4929045446  -0.4660962505   0.3216191300   0.3177594595   0.3217319454   0.0038596705   0.0001128153
  -0.3969263855  -0.6241527847   0.2603262515   0.2559669832   0.2609500566   0.0043592684   0.0006238051
  -0.5586135922  -0.5642783295   0.2059854040   0.2034818229   0.2067333721   0.0025035811   0.0007479680
  -0.4739620831  -0.0466140417   0.5237511941   0.5136232093   0.5212865143   0.0101279848   0.0024646798
  -0.4809765795  -0.1577970252   0.4938000679   0.4829623661   0.4896896027   0.0108377018   0.0041104652
  -0.5063657828  -0.0649660421   0.4894837000   0.4800129181   0.4870742496   0.0094707819   0.0024094503
  -0.5590429921  -0.1931929258   0.4085166329   0.4039123448   0.4092555867   0.0046042881   0.0007389538
  -0.5592367653  -0.1158130667   0.4288971843   0.4206137104   0.4265357394   0.0082834739   0.0023614449
  -0.5104121738  -0.1624154449   0.4643701241   0.4550596599   0.4613306458   0.0093104643   0.0030394783
  -0.4893541355  -0.0305578259   0.5096926977   0.5030617318   0.5106252842   0.0066309659   0.0009325865
  -0.5331514699  -0.0622281114   0.4632292597   0.4561360311   0.4628343486   0.0070932286   0.0003949111
  -0.4314254795  -0.1532127399   0.5421767939   0.5292371745   0.5367084747   0.0129396194   0.0054683192
  -0.5653611022  -0.1691925676   0.4098650147   0.4033745421   0.4088076828   0.0064904726   0.0010573319
  -0.5685229102  -0.3537817811   0.3303882856   0.3199210388   0.3252835910   0.0104672468   0.0051046946
  -0.6089630092  -0.2609593276   0.3374777610   0.3306831387   0.3359047575   0.0067946223   0.0015730035
  -0.6477301018  -0.3236111532   0.2759292416   0.2693566699   0.2738066766   0.0065725717   0.0021225650
  -0.6572804406  -0.3672540625   0.2470769468   0.2409209738   0.2450624826   0.0061559731   0.0020144642
  -0.6061353456  -0.2911401285   0.3275696084   0.3187374911   0.3238695198   0.0088321172   0.0037000885
  -0.6432480699  -0.4040325421   0.2403880106   0.2350274650   0.2391986937   0.0053605456   0.0011893169
  -0.6450156566  -0.4201252257   0.2302270448   0.2259775729   0.2300580594   0.0042494719   0.0001689855
  -0.5971739519  -0.4008592870   0.2807608903   0.2742315164   0.2790205539   0.0065293740   0.0017403365
  -0.7061897268  -0.4255189447   0.1755181612   0.1733673578   0.1766226046   0.0021508034   0.0011044435
  -0.6520060588  -0.3360267596   0.2664975230   0.2599913784   0.2643331684   0.0065061445   0.0021643546
  -0.3927954382  -0.3430775966   0.4784729215   0.4691457050   0.4750266179   0.0093272165   0.0034463036
  -0.3911575672  -0.3131851271   0.4989120175   0.4905967754   0.4965927375   0.0083152421   0.0023192799
  -0.3841735396  -0.3214797637   0.4990623322   0.4894479055   0.4955427936   0.0096144267   0.0035195386
  -0.4689948852  -0.4028507408   0.3817404092   0.3791610329   0.3835290882   0.0025793762   0.0017886790
  -0.2883737403  -0.3936610639   0.5120159353   0.5020668084   0.5096386630   0.0099491269   0.0023772723
  -0.4355256492  -0.3894344335   0.4157553859   0.4099267865   0.4149223007   0.0058285994   0.0008330852
  -0.3297607586  -0.4257423575   0.4614847144   0.4534544019   0.4602056696   0.0080303125   0.0012790448
  -0.3544216485  -0.3996554333   0.4658285197   0.4553267718   0.4617194912   0.0105017479   0.0041090285
  -0.3495611642  -0.3667325538   0.4933583381   0.4809262728   0.4874994725   0.0124320654   0.0058588656
  -0.2974027446  -0.3573017673   0.5351205044   0.5210415662   0.5285594864   0.0140789382   0.0065610180
  -0.4853583479  -0.2435937001   0.4569432657   0.4518635599   0.4552019677   0.0050797058   0.0017412981
  -0.4404146846  -0.2234645132   0.5061361695   0.5035472617   0.5061095153   0.0025889078   0.0000266542
  -0.4758109435  -0.2472328288   0.4637909684   0.4586672959   0.4619724510   0.0051236725   0.0018185173
  -0.5286169890  -0.3175210089   0.3833513868   0.3733395970   0.3783322500   0.0100117897   0.0050191368
  -0.4575050318  -0.2833267642   0.4618690592   0.4563529550   0.4600785459   0.0055161042   0.0017905133
  -0.5076730332  -0.2211047089   0.4462679340   0.4433381310   0.4465217198   0.0029298029   0.0002537858
  -0.4631222896  -0.2639755387   0.4669283912   0.4614287235   0.4648876813   0.0054996677   0.0020407098
  -0.4784447185  -0.2907106095   0.4401589447   0.4333251880   0.4373792282   0.0068337567   0.0027797165
  -0.5718349676  -0.2269957001   0.3847583580   0.3816056928   0.3855174126   0.0031526652   0.0007590546
  -0.5802080685  -0.2410197100   0.3717230679   0.3665571672   0.3707843369   0.0051659008   0.0009387310
  -0.0011329449  -0.1062702485   0.8937237126   0.8772896869   0.8849110389   0.0164340257   0.0088126736
  -0.0567044208  -0.1612361586   0.8290833824   0.8138205209   0.8251208773   0.0152628615   0.0039625051
  -0.0654588462  -0.2062874972   0.7835758977   0.7617997159   0.7746416485   0.0217761818   0.0089342492
   0.0392956241  -0.0714413968   0.9184646136   0.9175065807   0.9225878149   0.0009580329   0.0041232013
  -0.0462751128  -0.1182145374   0.8730509436   0.8634976100   0.8732429538   0.0095533336   0.0001920102
  -0.0278593350  -0.1600938754   0.8375001800   0.8151395159   0.8252542338   0.0223606642   0.0122459463
  -0.0993557419  -0.2155597827   0.7626446054   0.7510930029   0.7655378446   0.0115516025   0.0028932392
  -0.0479528122  -0.1095379142   0.8804256430   0.8735165115   0.8830996981   0.0069091315   0.0026740550
   0.0664568527  -0.1453751768   0.8401549021   0.8321352051   0.8380828356   0.0080196971   0.0020720665
   0.0345060042  -0.1177449631   0.8773030536   0.8640398277   0.8705369223   0.0132632259   0.0067661312
  -0.1719059111  -0.3766745620   0.5859524569   0.5772633879   0.5832203890   0.0086890690   0.0027320679
  -0.1141624797  -0.2773522230   0.7000711295   0.6920580327   0.6975135038   0.0080130967   0.0025576257
  -0.1175849495  -0.3997295980   0.5833347004   0.5687636098   0.5750351443   0.0145710907   0.0082995562
  -0.1849555092  -0.4298644453   0.5320342088   0.5205768754   0.5268547460   0.0114573334   0.0051794628
  -0.1183935257  -0.2766546205   0.6990767440   0.6916219299   0.6970603147   0.0074548141   0.0020164293
  -0.1373939781  -0.3510925589   0.6229813133   0.6120928357   0.6179781111   0.0108884777   0.0050032022
  -0.0187262599  -0.4039064378   0.5956596937   0.5910758760   0.5976647993   0.0045838177   0.0020051056
  -0.1264402686  -0.3511644823   0.6267659780   0.6149559498   0.6208737539   0.0118100282   0.0058922241
  -0.1089391844  -0.2556385170   0.7221172958   0.7151713165   0.7204954949   0.0069459793   0.0016218010
  -0.1721937979  -0.3830381843   0.5800369604   0.5708226266   0.5768217415   0.0092143337   0.0032152189
   0.0401126484  -0.3798096447   0.6180780305   0.6094422035   0.6185511707   0.0086358270   0.0004731402
   0.0371319785  -0.3760350066   0.6221361224   0.6140155098   0.6231797420   0.0081206126   0.0010436196
   0.1354919779  -0.2753364522   0.6931315624   0.6883585818   0.6927257472   0.0047729807   0.0004058152
   0.1609889853  -0.3307374421   0.6321621159   0.6261256893   0.6303251868   0.0060364266   0.0018369290
   0.1296030733  -0.3580848345   0.6191828453   0.6071881266   0.6128551737   0.0119947186   0.0063276716
   0.1582170833  -0.3539706114   0.6122786578   0.6036352489   0.6082391469   0.0086434089   0.0040395109
   0.0920878565  -0.3207461115   0.6662961772   0.6545790217   0.6610758791   0.0117171555   0.0052202980
   0.0979341567  -0.2724577400   0.7104757020   0.7013008818   0.7069542228   0.0091748202   0.0035214792
   0.1499049474  -0.3846405520   0.5871806116   0.5751925384   0.5804943321   0.0119880731   0.0066862795
   0.0983702675  -0.3486385660   0.6377493144   0.6250032003   0.6316467322   0.0127461141   0.0061025822
  -0.0344545762  -0.3465918236   0.6516998278   0.6400388200   0.6506376704   0.0116610077   0.0010621574
  -0.0494257438  -0.2625756104   0.7328130704   0.7110576798   0.7246449794   0.0217553906   0.0081680911
   0.0767963832  -0.2638999730   0.7251529876   0.7099381968   0.7244431055   0.0152147908   0.0007098821
  -0.0131124852  -0.3441878877   0.6555624305   0.6420708657   0.6529219273   0.0134915647   0.0026405032
   0.0236080767  -0.2833948402   0.7156235299   0.6934591960   0.7068367935   0.0221643339   0.0087867364
  -0.0146828055  -0.2843210560   0.7153000743   0.6926762663   0.7057264489   0.0226238080   0.0095736255
   0.0957070775  -0.2326489371   0.7484341585   0.7363546807   0.7521586329   0.0120794779   0.0037244744
  -0.0665808428  -0.2730134686   0.7189851202   0.7022345639   0.7153049853   0.0167505563   0.0036801349
   0.0103392720  -0.2950010795   0.7048177894   0.6836484482   0.6964957726   0.0211693412   0.0083220167
   0.0020958321  -0.3645923134   0.6354016628   0.6248230156   0.6350369070   0.0105786471   0.0003647557
  -0.2858907743  -0.6349821376   0.3036266447   0.2953794392   0.2994343970   0.0082472055   0.0041922477
  -0.2682626831  -0.4840722091   0.4465645740   0.4450150031   0.4484650499   0.0015495709   0.0019004760
  -0.1686032399  -0.6130207718   0.3642158234   0.3577955344   0.3622992017   0.0064202890   0.0019166217
  -0.2527857888  -0.4879560147   0.4504531619   0.4468073778   0.4503475255   0.0036457841   0.0001056364
  -0.2678574914  -0.5866827058   0.3550626131   0.3476606169   0.3515799443   0.0074019962   0.0034826689
  -0.2151427684  -0.6274665520   0.3366745258   0.3275829488   0.3319346756   0.0090915770   0.0047398502
  -0.2753674376  -0.5747841611   0.3626586021   0.3563059276   0.3601359217   0.0063526745   0.0025226804
  -0.2882861667  -0.6362467013   0.3014881685   0.2933293179   0.2973788286   0.0081588506   0.0041093399
  -0.3195626305  -0.6256953861   0.2974226085   0.2922752671   0.2961303869   0.0051473414   0.0012922216
  -0.1949979045  -0.5396255913   0.4262230733   0.4181835220   0.4222293883   0.0080395513   0.0039936850
  -0.3198702153  -0.7567113806   0.1784593326   0.1723822877   0.1754064062   0.0060770449   0.0030529264
  -0.4509326551  -0.8198678897   0.0643058107   0.0621409730   0.0648308727   0.0021648377   0.0005250620
  -0.3332722468  -0.8325564749   0.1032164841   0.0967900907   0.1000143286   0.0064263934   0.0032021555
  -0.4205002196  -0.8120620156   0.0855246576   0.0813807840   0.0841714489   0.0041438736   0.0013532087
  -0.4137323410  -0.7365633913   0.1551922826   0.1540349822   0.1565989853   0.0011573004   0.0014067026
  -0.4371469918  -0.8373862121   0.0553767097   0.0513398304   0.0541464692   0.0040368792   0.0012302405
  -0.3929684208  -0.8404887129   0.0721824229   0.0658901003   0.0688917587   0.0062923226   0.0032906642
  -0.3285953786  -0.7599498800   0.1720514853   0.1659386811   0.1689372879   0.0061128042   0.0031141974
  -0.3670918512  -0.7911077130   0.1278716604   0.1218715616   0.1248145695   0.0060000988   0.0030570909
  -0.3321782886  -0.8597676836   0.0782934929   0.0719977504   0.0753184409   0.0062957424   0.0029750520
  -0.0723747302  -0.7933739236   0.2033317602   0.1983223535   0.2009060444   0.0050094068   0.0024257158
  -0.0513388864  -0.8542655128   0.1441932182   0.1387856149   0.1416952925   0.0054076033   0.0024979258
  -0.0688315576  -0.8253112703   0.1718234028   0.1660361578   0.1688198150   0.0057872450   0.0030035878
  -0.1552993115  -0.8340482462   0.1516166237   0.1448358081   0.1480125671   0.0067808156   0.0036040566
  -0.1494529021  -0.8192067941   0.1672719883   0.1608992460   0.1639540805   0.0063727423   0.0033179078
  -0.1366592074  -0.7911874338   0.1970969583   0.1914740204   0.1942918755   0.0056229379   0.0028050828
  -0.2226749824  -0.8333531428   0.1374099418   0.1360191463   0.1394520111   0.0013907955   0.0020420693
  -0.1599404547  -0.7729080964   0.2107168604   0.2069467477   0.2097324064   0.0037701127   0.0009844539
  -0.1419517553  -0.7218322210   0.2643424328   0.2619265303   0.2643008428   0.0024159026   0.0000415901
  -0.1323010743  -0.7545654162   0.2339239323   0.2296872092   0.2322431754   0.0042367231   0.0016807569
  -0.2944046480  -0.7004138729   0.2402278696   0.2325543008   0.2370552383   0.0076735688   0.0031726313
  -0.3100083879  -0.6668934663   0.2645735278   0.2573209636   0.2621362854   0.0072525642   0.0024372424
  -0.2057363450  -0.6787219017   0.2907815122   0.2835691792   0.2881450240   0.0072123330   0.0026364882
  -0.2946032529  -0.7115235760   0.2298981393   0.2224434849   0.2268472147   0.0074546544   0.0030509246
  -0.1927457386  -0.6811899090   0.2920659552   0.2859406082   0.2904778943   0.0061253470   0.0015880609
  -0.2266247160  -0.8187546837   0.1504601281   0.1496140399   0.1529885530   0.0008460882   0.0025284249
  -0.2406286460  -0.8235448730   0.1420208027   0.1403240039   0.1436747179   0.0016967988   0.0016539152
  -0.2074635719  -0.7588277045   0.2133230531   0.2105612146   0.2144365338   0.0027618385   0.0011134807
  -0.3244521622  -0.7189848516   0.2111981095   0.2051263756   0.2095034941   0.0060717339   0.0016946154
  -0.1651851836  -0.6616638513   0.3180284485   0.3133506896   0.3180234104   0.0046777589   0.0000050382
   0.2318165960  -0.6267693114   0.3317345558   0.3223387678   0.3270423969   0.0093957880   0.0046921589
   0.2479399488  -0.5605443385   0.3870691934   0.3795524024   0.3833113058   0.0075167910   0.0037578877
   0.2757481490  -0.6302525093   0.3120644891   0.3034664253   0.3071562784   0.0085980637   0.0049082107
   0.2642593702  -0.4772194071   0.4544989667   0.4529445323   0.4556089875   0.0015544344   0.0011100208
   0.1651230700  -0.6367854112   0.3421540544   0.3364478147   0.3428203115   0.0057062396   0.0006662571
   0.2224641101  -0.6245133003   0.3370466513   0.3277954790   0.3327020805   0.0092511723   0.0043445708
   0.2772425554  -0.5697762542   0.3663530838   0.3604000573   0.3635413746   0.0059530265   0.0028117093
   0.2249790500  -0.4981723776   0.4533819516   0.4469505463   0.4507256181   0.0064314054   0.0026563336
   0.2084446537  -0.6453279882   0.3218426540   0.3129842578   0.3184003855   0.0088583962   0.0034422685
   0.2703612275  -0.5756990170   0.3639775542   0.3572100977   0.3605650842   0.0067674565   0.0034124701
   0.1699475411  -0.7750462439   0.2065399525   0.2033361932   0.2053457848   0.0032037593   0.0011941677
   0.1161792791  -0.8227508034   0.1690869423   0.1619674537   0.1650664452   0.0071194886   0.0040204971
   0.0222891910  -0.8609932583   0.1387182813   0.1359878764   0.1406308161   0.0027304049   0.0019125348
   0.1233728586  -0.6990840465   0.2901131313   0.2879081383   0.2899286042   0.0022049930   0.0001845272
   0.1282494267  -0.7162675204   0.2723413739   0.2695775281   0.2716702619   0.0027638457   0.0006711119
   0.1086921519  -0.7532454464   0.2389529014   0.2343817847   0.2370268584   0.0045711167   0.0019260430
   0.1065709988  -0.8340545747   0.1591644564   0.1517219144   0.1550376817   0.0074425419   0.0041267746
   0.1897941037  -0.7626334555   0.2141045939   0.2132720651   0.2149208661   0.0008325288   0.0008162722
   0.0710362799  -0.8034347352   0.1934310155   0.1881830913   0.1917245651   0.0052479241   0.0017064504
   0.1748548464  -0.7373145910   0.2422355092   0.2413779576   0.2430226650   0.0008575516   0.0007871558
   0.3151219125  -0.8278534260   0.1141991675   0.1083090307   0.1123992804   0.0058901368   0.0017998871
   0.3560080312  -0.7371814367   0.1813558838   0.1762313558   0.1790451632   0.0051245281   0.0023107206
   0.4426637822  -0.8620600718   0.0309289028   0.0262919238   0.0283511629   0.0046369790   0.0025777399
   0.3188612101  -0.7715504920   0.1651571208   0.1590249448   0.1627030550   0.0061321760   0.0024540658
   0.3866871632  -0.8441570397   0.0714914810   0.0649673222   0.0679001652   0.0065241589   0.0035913158
   0.2932832073  -0.8339781814   0.1159555177   0.1112458435   0.1157575813   0.0047096742   0.0001979364
   0.3782115580  -0.8327888561   0.0853518373   0.0788484273   0.0818602778   0.0065034100   0.0034915595
   0.3528409329  -0.8204561853   0.1068902218   0.1002877979   0.1036696423   0.0066024238   0.0032205795
   0.3352795253  -0.7423407249   0.1854558870   0.1796252065   0.1828350505   0.0058306805   0.0026208365
